order_id,customer_id,order_date,status
2276,328,2024-10-26,Completed
2277,250,2024-08-04,Completed
2278,686,2024-09-07,Completed
2279,821,2024-10-30,Completed
2280,301,2024-06-03,Completed
2281,190,2024-01-10,Completed
2282,653,2024-11-11,Completed
2283,420,2024-06-13,Completed
2284,27,2024-12-07,Completed
2285,979,2024-03-08,Completed
2286,406,2024-11-19,Completed
2287,68,2024-08-01,Completed
2288,95,2024-07-16,Partially Filled
2289,121,2024-10-04,Unfilled
2290,898,2024-12-09,Completed
2291,76,2024-01-25,Completed
2292,883,2024-01-20,Completed
2293,822,2024-03-26,Partially Filled
2294,452,2024-08-21,Completed
2295,24,2024-04-14,Completed
2296,928,2024-04-04,Completed
2297,731,2024-09-20,Unfilled
2298,840,2024-07-13,Completed
2299,908,2024-06-12,Completed
2300,700,2023-12-21,Completed
2301,671,2024-07-30,Completed
2302,585,2024-07-12,Completed
2303,335,2024-10-21,Completed
2304,988,2024-09-08,Completed
2305,800,2023-12-23,Completed
2306,998,2024-02-09,Completed
2307,598,2024-11-17,Completed
2308,254,2024-05-11,Completed
2309,922,2024-04-18,Completed
2310,213,2024-11-21,Partially Filled
2311,344,2024-07-25,Completed
2312,296,2024-01-27,Partially Filled
2313,646,2024-11-18,Partially Filled
2314,362,2024-06-04,Completed
2315,720,2024-08-10,Completed
2316,558,2024-05-04,Completed
2317,589,2024-09-18,Partially Filled
2318,528,2024-05-08,Completed
2319,866,2024-02-09,Completed
2320,55,2024-07-05,Cancelled
2321,976,2024-12-11,Completed
2322,985,2024-08-13,Completed
2323,797,2024-03-14,Completed
2324,731,2024-10-13,Completed
2325,916,2024-07-18,Completed
2326,861,2024-08-17,Completed
2327,554,2024-09-21,Completed
2328,44,2024-11-14,Completed
2329,710,2024-08-01,Completed
2330,690,2024-09-25,Completed
2331,215,2024-09-22,Unfilled
2332,1000,2024-09-14,Partially Filled
2333,496,2024-07-16,Completed
2334,827,2024-05-15,Completed
2335,410,2024-08-01,Cancelled
2336,382,2024-03-28,Completed
2337,983,2024-07-13,Completed
2338,224,2024-10-24,Completed
2339,722,2024-11-13,Completed
2340,470,2024-02-29,Partially Filled
2341,690,2024-05-07,Completed
2342,941,2024-05-16,Completed
2343,60,2024-02-27,Completed
2344,391,2024-08-22,Partially Filled
2345,457,2024-06-01,Completed
2346,246,2024-07-19,Completed
2347,112,2024-04-14,Completed
2348,922,2024-07-02,Completed
2349,225,2024-09-20,Completed
2350,875,2024-04-21,Completed
2351,773,2024-04-30,Completed
2352,851,2024-01-19,Completed
2353,393,2023-12-22,Completed
2354,451,2024-05-20,Completed
2355,914,2024-04-04,Completed
2356,238,2023-12-20,Completed
2357,131,2024-05-31,Completed
2358,935,2024-02-28,Completed
2359,666,2024-07-02,Completed
2360,50,2024-01-14,Completed
2361,846,2024-06-07,Completed
2362,328,2024-10-10,Completed
2363,505,2024-05-04,Completed
2364,244,2024-10-20,Completed
2365,36,2024-11-07,Completed
2366,815,2024-09-14,Completed
2367,570,2024-04-25,Completed
2368,163,2024-09-02,Completed
2369,201,2024-11-17,Completed
2370,82,2024-08-26,Completed
2371,256,2024-02-25,Completed
2372,761,2024-05-15,Completed
2373,491,2024-01-28,Cancelled
2374,706,2024-02-10,Partially Filled
2375,908,2024-09-25,Completed
2376,324,2024-03-30,Completed
2377,788,2024-01-30,Completed
2378,699,2024-03-20,Completed
2379,311,2024-10-31,Completed
2380,817,2024-02-06,Completed
2381,210,2024-01-25,Completed
2382,636,2024-07-14,Completed
2383,701,2024-05-28,Completed
2384,965,2024-02-16,Partially Filled
2385,8,2024-10-30,Completed
2386,127,2023-12-28,Partially Filled
2387,543,2024-03-27,Completed
2388,111,2024-08-12,Partially Filled
2389,612,2024-11-24,Completed
2390,981,2024-11-24,Partially Filled
2391,988,2024-10-12,Completed
2392,337,2024-03-20,Completed
2393,609,2024-10-18,Partially Filled
2394,761,2024-01-26,Completed
2395,74,2024-06-04,Completed
2396,267,2024-06-30,Completed
2397,247,2024-04-04,Completed
2398,194,2024-04-20,Completed
2399,298,2024-09-17,Completed
2400,177,2024-05-10,Completed
2401,549,2024-04-12,Completed
2402,758,2024-03-16,Completed
2403,787,2024-07-28,Partially Filled
2404,70,2024-05-29,Completed
2405,461,2024-01-04,Completed
2406,364,2024-12-17,Completed
2407,111,2024-03-16,Completed
2408,752,2024-01-30,Completed
2409,616,2024-01-25,Completed
2410,416,2024-03-19,Completed
2411,743,2024-05-27,Completed
2412,599,2024-02-25,Unfilled
2413,782,2024-07-18,Completed
2414,769,2024-07-18,Completed
2415,826,2024-05-27,Completed
2416,412,2024-08-15,Completed
2417,363,2024-04-24,Completed
2418,771,2024-09-04,Completed
2419,914,2024-04-20,Completed
2420,833,2024-05-04,Partially Filled
2421,856,2024-05-20,Completed
2422,651,2024-05-15,Completed
2423,653,2024-05-28,Completed
2424,638,2024-04-09,Completed
2425,52,2024-09-26,Completed
2426,893,2024-07-11,Completed
2427,924,2024-01-27,Completed
2428,72,2024-11-05,Completed
2429,509,2023-12-26,Completed
2430,722,2024-10-01,Partially Filled
2431,148,2024-04-05,Completed
2432,185,2024-07-13,Cancelled
2433,934,2024-03-29,Completed
2434,649,2024-07-19,Completed
2435,575,2024-09-06,Completed
2436,301,2024-10-27,Completed
2437,332,2024-06-04,Completed
2438,151,2024-11-02,Unfilled
2439,909,2024-09-05,Completed
2440,559,2024-09-13,Completed
2441,250,2024-03-15,Unfilled
2442,359,2024-10-23,Completed
2443,498,2024-11-19,Cancelled
2444,70,2024-03-02,Completed
2445,292,2024-11-01,Completed
2446,324,2024-05-13,Completed
2447,271,2024-03-31,Partially Filled
2448,401,2024-05-08,Completed
2449,640,2024-11-15,Completed
2450,504,2024-03-27,Completed
2451,643,2024-01-22,Completed
2452,574,2024-01-04,Completed
2453,798,2024-04-18,Completed
2454,470,2024-12-01,Completed
2455,51,2024-12-14,Completed
2456,9,2024-10-26,Completed
2457,107,2024-12-06,Completed
2458,415,2024-04-13,Completed
2459,650,2024-10-24,Completed
2460,102,2024-05-08,Completed
2461,652,2024-08-22,Completed
2462,746,2024-02-19,Completed
2463,860,2024-08-29,Cancelled
2464,683,2024-06-08,Unfilled
2465,111,2024-05-31,Completed
2466,872,2024-01-05,Completed
2467,53,2024-09-30,Completed
2468,720,2024-09-19,Completed
2469,263,2024-08-25,Completed
2470,133,2024-01-01,Completed
2471,480,2024-08-03,Completed
2472,365,2024-09-18,Completed
2473,543,2024-01-28,Cancelled
2474,781,2024-10-04,Completed
2475,78,2024-07-31,Cancelled
2476,679,2024-07-10,Completed
2477,644,2024-06-20,Partially Filled
2478,303,2024-07-21,Completed
2479,927,2024-12-07,Completed
2480,10,2024-05-24,Completed
2481,857,2024-04-02,Completed
2482,137,2024-12-17,Cancelled
2483,267,2024-12-08,Completed
2484,36,2024-02-02,Completed
2485,969,2023-12-29,Completed
2486,969,2024-02-16,Completed
2487,415,2024-05-15,Partially Filled
2488,521,2024-10-08,Completed
2489,331,2024-06-01,Completed
2490,343,2024-03-16,Completed
2491,63,2024-09-19,Completed
2492,791,2024-03-30,Cancelled
2493,982,2024-12-11,Completed
2494,408,2024-11-26,Completed
2495,296,2024-10-14,Completed
2496,683,2024-06-07,Completed
2497,840,2024-02-27,Completed
2498,757,2024-11-30,Partially Filled
2499,121,2024-05-06,Completed
2500,705,2024-06-20,Partially Filled
2501,394,2024-05-05,Completed
2502,743,2024-02-06,Completed
2503,60,2024-03-10,Cancelled
2504,638,2024-10-24,Completed
2505,397,2024-05-18,Completed
2506,756,2024-04-03,Completed
2507,81,2024-10-27,Unfilled
2508,886,2024-11-13,Completed
2509,991,2024-05-11,Completed
2510,305,2024-03-10,Unfilled
2511,848,2024-03-31,Partially Filled
2512,960,2024-07-02,Completed
2513,310,2023-12-25,Completed
2514,434,2024-04-23,Completed
2515,675,2024-07-29,Completed
2516,293,2024-06-29,Completed
2517,484,2024-02-03,Cancelled
2518,814,2024-10-23,Completed
2519,488,2024-01-30,Completed
2520,812,2024-02-21,Completed
2521,941,2024-01-02,Completed
2522,74,2024-07-04,Completed
2523,783,2024-03-19,Unfilled
2524,139,2024-11-22,Completed
2525,820,2024-01-01,Completed
2526,542,2024-07-28,Completed
2527,33,2024-07-22,Completed
2528,717,2024-04-01,Completed
2529,889,2024-11-10,Completed
2530,231,2024-02-20,Completed
2531,255,2024-12-04,Completed
2532,34,2024-01-12,Completed
2533,815,2024-01-30,Completed
2534,969,2024-11-11,Unfilled
2535,608,2024-06-14,Completed
2536,391,2024-11-04,Completed
2537,626,2024-05-12,Completed
2538,96,2024-05-27,Partially Filled
2539,553,2024-03-04,Completed
2540,891,2024-10-29,Partially Filled
2541,729,2024-09-19,Unfilled
2542,718,2024-05-26,Completed
2543,794,2024-12-13,Completed
2544,493,2024-09-18,Completed
2545,57,2024-09-05,Completed
2546,82,2024-01-27,Completed
2547,741,2024-04-09,Completed
2548,483,2024-03-17,Partially Filled
2549,764,2024-11-01,Completed
2550,405,2024-01-22,Completed
2551,107,2024-04-19,Completed
2552,377,2024-01-02,Completed
2553,67,2024-07-26,Completed
2554,560,2024-06-07,Completed
2555,196,2024-06-28,Completed
2556,109,2024-06-27,Partially Filled
2557,992,2024-04-28,Completed
2558,896,2024-07-23,Completed
2559,393,2024-08-24,Completed
2560,479,2024-10-28,Completed
2561,590,2024-04-19,Completed
2562,334,2024-12-10,Completed
2563,265,2024-09-24,Completed
2564,200,2024-11-13,Completed
2565,797,2024-03-23,Completed
2566,385,2024-04-15,Partially Filled
2567,858,2024-10-18,Completed
2568,130,2023-12-25,Unfilled
2569,124,2024-12-11,Completed
2570,239,2024-09-26,Completed
2571,942,2024-03-13,Completed
2572,182,2024-08-01,Completed
2573,182,2024-01-11,Completed
2574,96,2024-08-17,Completed
2575,194,2024-04-16,Completed
2576,502,2024-03-15,Completed
2577,496,2024-06-19,Partially Filled
2578,199,2024-07-11,Completed
2579,666,2024-08-16,Completed
2580,665,2023-12-26,Completed
2581,450,2024-04-30,Partially Filled
2582,135,2024-01-15,Partially Filled
2583,629,2024-10-23,Completed
2584,167,2024-07-29,Completed
2585,167,2024-02-18,Unfilled
2586,351,2024-04-15,Completed
2587,478,2024-03-17,Unfilled
2588,455,2024-05-25,Completed
2589,515,2024-12-14,Completed
2590,704,2024-11-12,Completed
2591,612,2024-02-02,Completed
2592,394,2024-03-22,Completed
2593,133,2024-01-30,Completed
2594,864,2024-08-21,Unfilled
2595,865,2024-09-30,Unfilled
2596,675,2024-03-25,Completed
2597,55,2024-03-09,Completed
2598,459,2024-03-07,Completed
2599,233,2024-04-05,Completed
2600,960,2024-01-01,Cancelled
2601,89,2024-02-11,Completed
2602,593,2024-11-28,Completed
2603,272,2024-01-12,Unfilled
2604,391,2024-07-07,Completed
2605,312,2023-12-23,Cancelled
2606,548,2024-01-14,Completed
2607,259,2024-08-20,Completed
2608,504,2024-03-07,Completed
2609,88,2024-12-04,Partially Filled
2610,700,2024-02-26,Completed
2611,282,2024-08-11,Completed
2612,896,2024-11-14,Completed
2613,813,2024-02-27,Partially Filled
2614,22,2024-10-01,Completed
2615,466,2024-07-22,Completed
2616,330,2024-08-12,Completed
2617,688,2024-11-18,Completed
2618,970,2024-04-24,Completed
2619,389,2024-01-02,Completed
2620,357,2024-04-28,Completed
2621,499,2024-08-03,Completed
2622,312,2024-10-03,Completed
2623,312,2024-12-12,Completed
2624,127,2024-03-05,Completed
2625,811,2024-12-06,Completed
2626,755,2024-04-08,Completed
2627,160,2024-06-22,Completed
2628,113,2024-04-08,Completed
2629,490,2024-11-09,Completed
2630,757,2024-06-05,Unfilled
2631,623,2024-07-23,Completed
2632,592,2024-09-12,Completed
2633,862,2024-11-05,Completed
2634,502,2024-03-20,Completed
2635,708,2024-04-14,Unfilled
2636,190,2024-11-16,Completed
2637,279,2024-01-19,Completed
2638,784,2024-05-27,Partially Filled
2639,682,2024-02-27,Completed
2640,293,2024-03-22,Completed
2641,349,2024-01-30,Completed
2642,212,2024-10-05,Completed
2643,52,2024-11-28,Completed
2644,838,2024-11-29,Completed
2645,2,2024-09-05,Completed
2646,284,2024-03-22,Completed
2647,175,2024-07-22,Completed
2648,646,2024-01-13,Completed
2649,843,2024-01-07,Unfilled
2650,462,2024-01-27,Completed
2651,754,2024-02-13,Completed
2652,938,2024-10-06,Completed
2653,242,2024-07-03,Unfilled
2654,683,2024-01-06,Completed
2655,520,2024-11-07,Partially Filled
2656,14,2024-05-21,Partially Filled
2657,315,2024-03-17,Completed
2658,125,2024-09-18,Unfilled
2659,701,2024-02-07,Completed
2660,291,2024-04-15,Partially Filled
2661,987,2024-02-03,Completed
2662,596,2024-01-15,Completed
2663,945,2024-07-26,Partially Filled
2664,550,2024-06-16,Completed
2665,696,2024-05-05,Partially Filled
2666,53,2024-05-13,Partially Filled
2667,680,2024-12-01,Completed
2668,609,2024-03-23,Completed
2669,303,2024-10-24,Completed
2670,17,2024-01-26,Completed
2671,373,2024-03-10,Completed
2672,286,2024-03-12,Completed
2673,984,2024-03-10,Completed
2674,507,2024-03-22,Cancelled
2675,69,2024-08-15,Completed
2676,304,2024-08-23,Completed
2677,352,2024-01-22,Completed
2678,892,2024-06-27,Partially Filled
2679,143,2024-07-10,Completed
2680,461,2024-07-04,Partially Filled
2681,97,2024-06-18,Completed
2682,792,2024-04-29,Completed
2683,363,2024-08-31,Completed
2684,384,2024-10-21,Completed
2685,685,2024-09-09,Completed
2686,340,2023-12-28,Completed
2687,451,2024-04-09,Completed
2688,284,2024-02-12,Completed
2689,629,2024-07-03,Completed
2690,211,2024-05-04,Completed
2691,413,2024-09-05,Partially Filled
2692,147,2024-08-03,Partially Filled
2693,699,2024-08-06,Completed
2694,188,2024-01-04,Completed
2695,915,2024-11-20,Completed
2696,944,2024-12-08,Completed
2697,837,2024-07-11,Partially Filled
2698,190,2024-07-21,Completed
2699,750,2024-03-19,Completed
2700,821,2024-07-27,Unfilled
2701,136,2024-01-08,Completed
2702,565,2024-09-13,Cancelled
2703,996,2024-03-26,Completed
2704,264,2024-08-19,Completed
2705,340,2024-05-06,Completed
2706,253,2024-11-08,Completed
2707,347,2024-04-22,Completed
2708,625,2024-10-08,Completed
2709,344,2024-03-03,Completed
2710,414,2024-09-11,Completed
2711,328,2024-12-19,Completed
2712,822,2024-01-17,Completed
2713,414,2024-10-05,Completed
2714,526,2024-10-02,Completed
2715,613,2024-06-12,Completed
2716,326,2024-12-12,Completed
2717,294,2024-04-20,Completed
2718,307,2024-08-20,Unfilled
2719,7,2024-07-28,Completed
2720,328,2024-02-13,Completed
2721,554,2024-09-20,Completed
2722,494,2024-12-04,Completed
2723,50,2024-04-27,Completed
2724,948,2024-11-29,Partially Filled
2725,574,2024-11-12,Completed
2726,637,2024-08-25,Completed
2727,15,2024-07-29,Completed
2728,16,2024-09-11,Completed
2729,230,2024-11-09,Completed
2730,144,2024-12-15,Completed
2731,348,2024-11-29,Completed
2732,720,2024-09-29,Completed
2733,927,2024-09-20,Completed
2734,183,2024-08-11,Completed
2735,724,2024-08-24,Completed
2736,304,2024-04-21,Completed
2737,233,2024-02-06,Completed
2738,489,2024-10-16,Completed
2739,62,2024-07-06,Completed
2740,196,2024-10-17,Completed
2741,625,2024-11-01,Unfilled
2742,773,2024-06-01,Partially Filled
2743,619,2024-10-22,Completed
2744,241,2024-02-12,Completed
2745,794,2024-03-08,Completed
2746,508,2024-06-18,Completed
2747,450,2024-12-12,Partially Filled
2748,481,2024-10-05,Completed
2749,393,2024-02-23,Completed
2750,255,2024-03-03,Completed
2751,226,2024-02-10,Completed
2752,975,2024-09-30,Completed
2753,799,2024-06-14,Completed
2754,921,2024-10-07,Completed
2755,813,2024-07-12,Completed
2756,107,2024-09-14,Completed
2757,343,2024-05-06,Completed
2758,115,2024-01-17,Cancelled
2759,740,2024-05-10,Completed
2760,179,2024-09-15,Completed
2761,514,2024-12-16,Completed
2762,888,2024-06-21,Completed
2763,401,2024-09-17,Completed
2764,478,2024-09-19,Completed
2765,776,2024-12-19,Completed
2766,895,2024-08-13,Completed
2767,38,2023-12-21,Completed
2768,259,2024-09-25,Completed
2769,254,2024-05-31,Completed
2770,789,2024-09-25,Completed
2771,852,2024-08-17,Completed
2772,288,2024-06-21,Completed
2773,990,2024-08-23,Completed
2774,974,2024-04-23,Completed
2775,387,2024-04-07,Completed
2776,248,2024-02-15,Completed
2777,184,2024-10-23,Completed
2778,219,2024-06-14,Completed
2779,951,2024-02-25,Unfilled
2780,410,2024-11-30,Completed
2781,620,2024-09-10,Completed
2782,744,2024-11-22,Completed
2783,482,2024-12-12,Partially Filled
2784,49,2024-08-05,Completed
2785,856,2024-05-02,Completed
2786,407,2024-04-24,Completed
2787,150,2023-12-24,Completed
2788,643,2024-08-08,Completed
2789,156,2024-09-18,Cancelled
2790,725,2024-09-26,Completed
2791,160,2024-06-22,Completed
2792,836,2024-08-05,Completed
2793,749,2024-08-05,Completed
2794,709,2023-12-20,Completed
2795,813,2024-08-28,Completed
2796,188,2024-04-14,Cancelled
2797,623,2024-01-03,Unfilled
2798,38,2023-12-30,Completed
2799,26,2024-09-19,Completed
2800,288,2023-12-27,Completed
2801,412,2024-09-28,Completed
2802,878,2024-05-04,Completed
2803,218,2024-10-01,Completed
2804,79,2024-06-06,Completed
2805,878,2024-12-05,Completed
2806,304,2024-06-15,Cancelled
2807,596,2024-10-03,Completed
2808,571,2024-08-03,Completed
2809,471,2024-10-02,Completed
2810,354,2024-10-04,Completed
2811,364,2024-07-25,Cancelled
2812,627,2024-04-03,Completed
2813,340,2024-12-15,Unfilled
2814,856,2024-06-16,Completed
2815,583,2024-11-23,Completed
2816,157,2024-08-24,Completed
2817,79,2024-10-17,Completed
2818,657,2024-05-25,Completed
2819,715,2024-12-06,Completed
2820,536,2024-09-25,Completed
2821,285,2024-11-12,Completed
2822,141,2024-06-17,Completed
2823,447,2024-04-17,Completed
2824,629,2024-06-25,Completed
2825,702,2024-05-18,Completed
2826,660,2024-12-14,Completed
2827,127,2024-04-08,Completed
2828,915,2024-08-12,Completed
2829,128,2024-08-27,Unfilled
2830,107,2024-04-17,Completed
2831,392,2024-07-09,Completed
2832,406,2024-04-23,Completed
2833,494,2024-11-27,Cancelled
2834,450,2024-05-02,Partially Filled
2835,152,2024-03-28,Completed
2836,534,2024-05-20,Completed
2837,66,2024-10-06,Completed
2838,748,2024-08-04,Completed
2839,893,2024-01-23,Completed
2840,555,2024-06-20,Completed
2841,732,2024-01-31,Completed
2842,524,2023-12-20,Completed
2843,410,2024-02-18,Completed
2844,773,2024-06-30,Completed
2845,414,2024-10-16,Completed
2846,278,2024-05-04,Completed
2847,479,2024-01-14,Completed
2848,751,2024-10-20,Completed
2849,349,2024-06-04,Completed
2850,715,2024-11-12,Unfilled
2851,794,2024-01-05,Completed
2852,457,2024-01-12,Cancelled
2853,730,2023-12-30,Cancelled
2854,595,2024-01-22,Completed
2855,893,2024-03-15,Completed
2856,591,2024-03-15,Completed
2857,165,2024-11-19,Completed
2858,781,2024-09-14,Completed
2859,541,2024-06-10,Completed
2860,311,2024-08-02,Completed
2861,775,2024-04-07,Partially Filled
2862,89,2024-09-01,Completed
2863,878,2024-07-05,Completed
2864,404,2024-11-25,Completed
2865,465,2024-04-22,Completed
2866,622,2024-12-16,Completed
2867,452,2024-05-15,Completed
2868,292,2024-04-10,Completed
2869,303,2024-07-06,Completed
2870,411,2024-09-25,Unfilled
2871,787,2024-10-24,Completed
2872,757,2024-03-25,Completed
2873,359,2024-03-29,Cancelled
2874,649,2024-07-03,Completed
2875,875,2024-01-01,Completed
2876,287,2024-05-05,Completed
2877,501,2024-11-02,Completed
2878,116,2024-10-23,Completed
2879,649,2024-05-28,Completed
2880,265,2024-11-30,Completed
2881,514,2024-11-19,Completed
2882,280,2024-07-15,Completed
2883,433,2024-07-11,Completed
2884,716,2024-06-27,Completed
2885,139,2024-07-24,Cancelled
2886,762,2024-04-01,Completed
2887,634,2024-04-22,Completed
2888,942,2024-02-17,Completed
2889,595,2024-09-04,Completed
2890,907,2024-02-03,Cancelled
2891,702,2024-10-10,Completed
2892,887,2023-12-27,Completed
2893,987,2024-07-05,Completed
2894,978,2024-11-06,Completed
2895,609,2024-03-22,Completed
2896,545,2024-07-11,Completed
2897,119,2024-11-04,Completed
2898,401,2024-11-29,Unfilled
2899,808,2024-05-24,Completed
2900,347,2024-04-27,Completed
2901,669,2024-08-19,Completed
2902,900,2024-03-21,Completed
2903,927,2023-12-30,Completed
2904,61,2024-11-07,Completed
2905,980,2024-05-12,Completed
2906,910,2024-01-27,Completed
2907,665,2024-02-01,Completed
2908,353,2024-04-14,Partially Filled
2909,383,2024-10-04,Partially Filled
2910,112,2024-04-27,Completed
2911,505,2024-09-25,Completed
2912,973,2024-10-30,Completed
2913,761,2024-08-30,Completed
2914,898,2024-05-21,Completed
2915,393,2024-10-12,Completed
2916,846,2024-10-27,Completed
2917,149,2023-12-21,Completed
2918,464,2024-04-25,Completed
2919,532,2024-12-17,Completed
2920,93,2024-04-30,Partially Filled
2921,501,2024-01-04,Completed
2922,95,2024-06-21,Completed
2923,157,2024-04-21,Completed
2924,87,2024-06-03,Completed
2925,60,2024-03-27,Completed
2926,227,2024-07-29,Partially Filled
2927,281,2024-12-15,Completed
2928,147,2024-11-13,Completed
2929,383,2024-08-26,Partially Filled
2930,581,2024-08-09,Unfilled
2931,938,2024-11-18,Completed
2932,606,2024-04-19,Completed
2933,956,2024-04-09,Completed
2934,860,2024-07-21,Completed
2935,877,2024-05-18,Completed
2936,690,2024-11-01,Cancelled
2937,678,2024-07-21,Completed
2938,359,2024-05-10,Completed
2939,156,2024-01-01,Completed
2940,640,2024-09-19,Completed
2941,196,2024-10-25,Completed
2942,367,2024-12-02,Cancelled
2943,846,2024-02-20,Completed
2944,355,2024-07-08,Completed
2945,914,2024-01-11,Completed
2946,358,2024-01-07,Completed
2947,221,2024-03-28,Unfilled
2948,663,2024-10-26,Completed
2949,773,2024-09-27,Completed
2950,937,2024-11-08,Completed
2951,681,2024-09-19,Partially Filled
2952,868,2024-09-09,Completed
2953,672,2024-05-01,Completed
2954,242,2024-03-28,Completed
2955,709,2024-09-19,Completed
2956,764,2024-05-21,Completed
2957,339,2024-11-13,Unfilled
2958,700,2024-11-29,Completed
2959,687,2024-11-11,Cancelled
2960,121,2024-09-05,Completed
2961,964,2024-11-03,Completed
2962,803,2024-01-13,Completed
2963,554,2024-02-17,Completed
2964,211,2024-12-08,Completed
2965,696,2024-04-06,Completed
2966,208,2024-07-08,Completed
2967,180,2024-11-19,Completed
2968,845,2024-05-14,Completed
2969,846,2024-03-18,Unfilled
2970,69,2024-06-11,Completed
2971,243,2024-08-04,Completed
2972,643,2024-06-23,Cancelled
2973,931,2024-03-09,Completed
2974,655,2024-03-09,Completed
2975,647,2024-09-13,Completed
2976,684,2024-10-25,Completed
2977,494,2024-01-26,Completed
2978,921,2024-02-21,Completed
2979,345,2024-08-04,Completed
2980,545,2024-04-06,Completed
2981,266,2024-07-10,Completed
2982,104,2024-05-19,Completed
2983,575,2024-04-28,Completed
2984,888,2024-06-08,Completed
2985,628,2024-02-19,Completed
2986,664,2024-06-07,Completed
2987,190,2024-07-14,Completed
2988,981,2024-07-20,Partially Filled
2989,429,2024-02-16,Unfilled
2990,614,2024-07-23,Completed
2991,842,2024-05-12,Completed
2992,812,2023-12-28,Completed
2993,188,2024-11-21,Completed
2994,919,2024-09-03,Completed
2995,249,2024-06-28,Completed
2996,736,2024-07-20,Completed
2997,286,2024-09-22,Completed
2998,562,2024-11-01,Completed
2999,788,2024-01-21,Completed
3000,7,2024-06-25,Completed
3001,854,2024-10-07,Completed
3002,750,2024-03-09,Completed
3003,656,2024-11-26,Completed
3004,338,2024-12-10,Completed
3005,462,2024-07-17,Completed
3006,918,2024-06-02,Completed
3007,477,2024-09-06,Completed
3008,708,2024-03-13,Completed
3009,806,2024-12-03,Completed
3010,969,2024-10-27,Completed
3011,967,2024-06-11,Completed
3012,444,2024-06-30,Completed
3013,270,2024-09-03,Partially Filled
3014,479,2024-02-09,Completed
3015,559,2024-05-19,Cancelled
3016,700,2024-10-23,Completed
3017,458,2024-11-09,Unfilled
3018,429,2024-01-22,Completed
3019,116,2024-07-24,Completed
3020,427,2024-07-08,Completed
3021,766,2024-09-14,Completed
3022,137,2024-01-17,Unfilled
3023,997,2024-07-01,Completed
3024,955,2024-11-04,Unfilled
3025,424,2024-03-13,Partially Filled
3026,989,2024-01-02,Completed
3027,629,2024-02-10,Unfilled
3028,796,2024-01-23,Completed
3029,953,2024-04-26,Completed
3030,717,2024-07-26,Completed
3031,663,2024-02-26,Completed
3032,544,2024-12-10,Completed
3033,74,2024-02-11,Cancelled
3034,249,2024-10-31,Completed
3035,525,2024-04-08,Completed
3036,712,2024-06-08,Unfilled
3037,289,2024-08-17,Partially Filled
3038,29,2024-08-06,Cancelled
3039,640,2024-01-23,Partially Filled
3040,935,2024-08-06,Completed
3041,719,2024-03-10,Completed
3042,6,2024-01-12,Partially Filled
3043,989,2024-10-28,Completed
3044,426,2024-06-16,Completed
3045,931,2024-01-29,Completed
3046,608,2024-07-21,Cancelled
3047,39,2024-08-11,Completed
3048,225,2024-02-02,Partially Filled
3049,184,2024-05-04,Completed
3050,592,2024-02-02,Completed
3051,413,2023-12-21,Completed
3052,729,2023-12-25,Unfilled
3053,46,2024-01-05,Completed
3054,482,2024-10-26,Cancelled
3055,350,2024-03-18,Completed
3056,942,2023-12-21,Completed
3057,374,2024-10-04,Completed
3058,930,2024-08-05,Completed
3059,27,2024-08-31,Completed
3060,80,2024-01-05,Completed
3061,447,2024-09-08,Completed
3062,630,2024-03-17,Completed
3063,847,2024-11-11,Completed
3064,657,2024-06-30,Completed
3065,381,2024-10-22,Unfilled
3066,187,2024-09-09,Completed
3067,331,2024-01-21,Completed
3068,91,2024-12-12,Completed
3069,367,2024-10-10,Completed
3070,980,2024-11-14,Completed
3071,227,2024-07-22,Cancelled
3072,846,2024-07-07,Completed
3073,617,2024-02-05,Partially Filled
3074,861,2024-01-17,Completed
3075,259,2024-07-30,Completed
3076,548,2024-09-22,Completed
3077,891,2024-05-02,Completed
3078,317,2024-07-16,Completed
3079,508,2024-06-23,Completed
3080,841,2024-02-10,Completed
3081,133,2024-04-11,Completed
3082,434,2024-01-10,Completed
3083,932,2024-04-12,Completed
3084,20,2024-12-08,Completed
3085,233,2024-02-18,Completed
3086,473,2024-03-24,Unfilled
3087,404,2024-11-23,Partially Filled
3088,847,2024-05-31,Completed
3089,952,2024-03-12,Completed
3090,480,2024-02-23,Unfilled
3091,379,2024-04-17,Completed
3092,675,2024-08-16,Completed
3093,937,2024-04-10,Completed
3094,505,2024-01-18,Completed
3095,516,2024-02-25,Completed
3096,390,2024-07-22,Completed
3097,149,2024-06-07,Completed
3098,973,2024-04-12,Completed
3099,226,2024-01-08,Completed
3100,430,2024-04-04,Completed
3101,334,2024-07-28,Completed
3102,311,2024-02-29,Partially Filled
3103,538,2024-01-26,Unfilled
3104,145,2024-02-22,Partially Filled
3105,524,2024-08-11,Cancelled
3106,146,2023-12-25,Partially Filled
3107,991,2024-12-12,Completed
3108,932,2024-02-19,Completed
3109,123,2024-05-02,Completed
3110,563,2024-10-25,Completed
3111,831,2024-05-05,Partially Filled
3112,838,2024-07-26,Completed
3113,945,2024-01-16,Completed
3114,703,2024-07-01,Partially Filled
3115,744,2024-11-22,Completed
3116,270,2024-10-20,Completed
3117,97,2024-03-19,Completed
3118,390,2024-07-01,Unfilled
3119,739,2024-05-13,Completed
3120,861,2024-10-06,Completed
3121,259,2024-02-19,Completed
3122,429,2024-07-21,Completed
3123,567,2024-06-24,Completed
3124,461,2024-11-21,Completed
