,product_id,order_date,quantity_ordered,quantity_fulfilled,is_fulfilled
5475,23,2024-10-10,41,41,True
5476,23,2024-10-13,22,22,True
5477,23,2024-10-24,47,47,True
5478,23,2024-10-26,12,12,True
5479,23,2024-10-27,33,33,False
5480,23,2024-10-30,96,96,True
5481,23,2024-11-08,42,42,True
5482,23,2024-11-09,24,24,True
5483,23,2024-11-15,42,42,True
5484,23,2024-11-17,26,26,True
5485,23,2024-11-21,37,37,True
5486,23,2024-11-24,8,8,True
5487,23,2024-11-28,59,59,False
5488,23,2024-12-14,39,39,True
5489,23,2024-12-18,30,30,False
5490,24,2022-12-22,18,18,True
5491,24,2022-12-23,63,63,True
5492,24,2023-01-01,21,21,True
5493,24,2023-01-04,14,14,False
5494,24,2023-01-07,16,16,True
5495,24,2023-01-08,28,28,False
5496,24,2023-01-09,91,91,True
5497,24,2023-01-11,16,16,True
5498,24,2023-01-12,7,7,True
5499,24,2023-02-01,1,1,False
5500,24,2023-02-02,24,24,True
5501,24,2023-02-09,50,50,True
5502,24,2023-02-14,33,33,True
5503,24,2023-02-18,35,35,True
5504,24,2023-02-20,10,10,False
5505,24,2023-02-28,29,29,False
5506,24,2023-03-01,30,30,False
5507,24,2023-03-03,36,36,True
5508,24,2023-03-11,9,9,True
5509,24,2023-03-18,10,6,False
5510,24,2023-03-20,26,26,True
5511,24,2023-03-22,3,3,True
5512,24,2023-03-23,61,61,False
5513,24,2023-03-31,35,35,False
5514,24,2023-04-10,75,75,False
5515,24,2023-04-11,83,83,True
5516,24,2023-04-13,38,38,False
5517,24,2023-04-15,3,1,False
5518,24,2023-04-16,33,27,False
5519,24,2023-04-20,37,37,True
5520,24,2023-04-21,45,45,True
5521,24,2023-04-25,40,40,True
5522,24,2023-04-28,50,50,True
5523,24,2023-05-02,5,5,False
5524,24,2023-05-07,50,50,True
5525,24,2023-05-13,26,26,True
5526,24,2023-05-18,80,80,True
5527,24,2023-05-19,26,26,True
5528,24,2023-05-24,29,29,True
5529,24,2023-05-25,10,10,False
5530,24,2023-05-26,39,39,True
5531,24,2023-05-27,52,52,False
5532,24,2023-05-28,12,12,False
5533,24,2023-06-03,3,3,False
5534,24,2023-06-04,30,30,True
5535,24,2023-06-06,9,9,True
5536,24,2023-06-08,41,41,True
5537,24,2023-06-09,3,3,True
5538,24,2023-06-22,7,7,True
5539,24,2023-06-23,20,20,True
5540,24,2023-06-24,82,82,True
5541,24,2023-06-27,37,37,True
5542,24,2023-06-29,1,1,False
5543,24,2023-06-30,30,30,False
5544,24,2023-07-01,25,24,False
5545,24,2023-07-02,46,46,True
5546,24,2023-07-03,13,13,True
5547,24,2023-07-05,28,28,True
5548,24,2023-07-11,64,28,False
5549,24,2023-07-16,33,8,False
5550,24,2023-07-21,34,31,False
5551,24,2023-07-22,43,43,True
5552,24,2023-07-24,60,60,False
5553,24,2023-07-25,83,83,True
5554,24,2023-07-27,30,30,True
5555,24,2023-07-29,4,4,True
5556,24,2023-07-30,2,2,True
5557,24,2023-08-02,8,8,True
5558,24,2023-08-06,16,16,True
5559,24,2023-08-08,17,17,True
5560,24,2023-08-09,50,50,True
5561,24,2023-08-10,45,45,True
5562,24,2023-08-16,24,24,True
5563,24,2023-08-19,19,19,False
5564,24,2023-08-20,48,41,False
5565,24,2023-08-24,14,14,True
5566,24,2023-08-27,29,29,True
5567,24,2023-08-30,5,5,False
5568,24,2023-09-16,12,0,False
5569,24,2023-09-23,1,1,True
5570,24,2023-09-26,20,20,True
5571,24,2023-09-29,35,35,False
5572,24,2023-10-01,3,3,True
5573,24,2023-10-03,34,34,True
5574,24,2023-10-05,14,14,True
5575,24,2023-10-08,50,50,False
5576,24,2023-10-09,2,2,True
5577,24,2023-10-10,13,13,True
5578,24,2023-10-14,49,49,False
5579,24,2023-10-21,45,45,True
5580,24,2023-11-01,8,8,True
5581,24,2023-11-03,9,9,True
5582,24,2023-11-10,17,17,True
5583,24,2023-11-12,15,15,True
5584,24,2023-11-15,41,41,True
5585,24,2023-11-24,73,73,True
5586,24,2023-12-02,12,12,False
5587,24,2023-12-04,43,43,False
5588,24,2023-12-05,41,41,False
5589,24,2023-12-06,26,26,True
5590,24,2023-12-09,10,10,True
5591,24,2023-12-11,48,48,True
5592,24,2023-12-15,6,6,True
5593,24,2023-12-19,29,29,True
5594,24,2023-12-21,59,59,True
5595,24,2023-12-23,7,7,True
5596,24,2023-12-31,43,43,True
5597,24,2024-01-05,43,43,True
5598,24,2024-01-06,26,26,True
5599,24,2024-01-07,46,46,True
5600,24,2024-01-08,34,34,True
5601,24,2024-01-13,43,43,True
5602,24,2024-01-14,18,18,True
5603,24,2024-01-15,7,7,True
5604,24,2024-01-18,17,17,True
5605,24,2024-01-20,2,2,True
5606,24,2024-01-22,22,22,True
5607,24,2024-01-26,10,10,True
5608,24,2024-01-27,9,9,True
5609,24,2024-01-29,9,2,False
5610,24,2024-02-01,1,0,False
5611,24,2024-02-03,45,45,True
5612,24,2024-02-04,27,1,False
5613,24,2024-02-09,48,48,True
5614,24,2024-02-16,49,49,True
5615,24,2024-02-17,2,2,False
5616,24,2024-02-24,63,63,True
5617,24,2024-02-28,98,98,True
5618,24,2024-03-01,99,99,True
5619,24,2024-03-16,21,21,False
5620,24,2024-03-17,22,22,True
5621,24,2024-03-22,11,11,True
5622,24,2024-03-26,42,42,True
5623,24,2024-03-29,48,48,True
5624,24,2024-03-30,35,35,True
5625,24,2024-03-31,36,36,True
5626,24,2024-04-05,7,7,True
5627,24,2024-04-08,23,2,False
5628,24,2024-04-14,20,20,False
5629,24,2024-04-16,81,81,True
5630,24,2024-04-17,19,19,True
5631,24,2024-04-20,39,39,True
5632,24,2024-04-21,9,9,True
5633,24,2024-04-22,28,28,True
5634,24,2024-04-24,25,25,False
5635,24,2024-04-25,1,1,True
5636,24,2024-04-29,3,3,True
5637,24,2024-04-30,36,36,True
5638,24,2024-05-03,7,7,True
5639,24,2024-05-06,49,49,True
5640,24,2024-05-12,37,37,True
5641,24,2024-05-17,36,36,True
5642,24,2024-05-19,4,4,True
5643,24,2024-05-20,28,28,True
5644,24,2024-05-21,39,39,True
5645,24,2024-05-23,45,45,True
5646,24,2024-05-24,35,35,True
5647,24,2024-05-31,37,37,True
5648,24,2024-06-05,49,49,True
5649,24,2024-06-11,13,13,True
5650,24,2024-06-15,56,56,False
5651,24,2024-06-17,51,51,False
5652,24,2024-06-21,18,18,True
5653,24,2024-06-22,34,34,True
5654,24,2024-06-24,35,32,False
5655,24,2024-06-25,94,94,True
5656,24,2024-06-28,26,26,True
5657,24,2024-06-29,29,29,True
5658,24,2024-07-01,14,14,True
5659,24,2024-07-04,26,26,True
5660,24,2024-07-05,35,35,True
5661,24,2024-07-10,55,24,False
5662,24,2024-07-18,50,50,True
5663,24,2024-07-23,38,38,True
5664,24,2024-07-24,1,1,True
5665,24,2024-07-28,44,44,True
5666,24,2024-07-29,102,102,True
5667,24,2024-07-30,17,17,True
5668,24,2024-07-31,34,34,True
5669,24,2024-08-01,36,36,True
5670,24,2024-08-02,11,11,False
5671,24,2024-08-04,58,58,True
5672,24,2024-08-08,84,84,False
5673,24,2024-08-09,43,1,False
5674,24,2024-08-14,30,4,False
5675,24,2024-08-15,24,2,False
5676,24,2024-08-16,28,28,True
5677,24,2024-08-18,27,20,False
5678,24,2024-08-20,50,50,False
5679,24,2024-08-21,41,41,True
5680,24,2024-08-27,12,12,True
5681,24,2024-08-30,48,48,True
5682,24,2024-08-31,13,12,False
5683,24,2024-09-02,55,55,False
5684,24,2024-09-03,47,47,True
5685,24,2024-09-07,3,3,True
5686,24,2024-09-13,41,41,True
5687,24,2024-09-14,48,48,False
5688,24,2024-09-16,18,1,False
5689,24,2024-09-20,17,17,True
5690,24,2024-09-21,16,16,True
5691,24,2024-09-25,27,27,False
5692,24,2024-09-27,34,34,False
5693,24,2024-09-29,57,57,True
5694,24,2024-10-01,12,12,False
5695,24,2024-10-02,6,6,True
5696,24,2024-10-04,17,16,False
5697,24,2024-10-06,16,16,True
5698,24,2024-10-07,33,33,True
5699,24,2024-10-09,13,13,True
5700,24,2024-10-13,33,33,True
5701,24,2024-10-19,32,32,True
5702,24,2024-10-20,4,4,True
5703,24,2024-10-21,34,34,True
5704,24,2024-10-29,36,36,False
5705,24,2024-11-01,46,46,True
5706,24,2024-11-04,48,48,True
5707,24,2024-11-06,8,8,True
5708,24,2024-11-08,38,38,False
5709,24,2024-11-09,6,6,False
5710,24,2024-11-11,11,11,False
5711,24,2024-11-12,7,7,True
5712,24,2024-11-14,6,6,False
5713,24,2024-11-15,36,36,True
5714,24,2024-11-18,42,42,False
5715,24,2024-11-20,41,41,True
5716,24,2024-11-21,23,23,True
5717,24,2024-11-26,13,13,True
5718,24,2024-11-27,63,63,True
5719,24,2024-12-01,45,45,False
5720,24,2024-12-02,22,22,False
5721,24,2024-12-07,10,1,False
5722,24,2024-12-08,8,8,True
5723,24,2024-12-14,5,5,True
5724,24,2024-12-16,41,41,True
5725,24,2024-12-17,3,3,True
5726,25,2022-12-24,13,13,True
5727,25,2022-12-26,25,25,True
5728,25,2022-12-29,10,10,True
5729,25,2022-12-31,43,43,False
5730,25,2023-01-09,10,10,True
5731,25,2023-01-10,50,50,True
5732,25,2023-01-12,1,1,True
5733,25,2023-01-13,3,3,True
5734,25,2023-01-17,14,14,True
5735,25,2023-01-20,4,4,True
5736,25,2023-01-22,1,1,True
5737,25,2023-01-23,45,45,False
5738,25,2023-01-27,39,30,False
5739,25,2023-01-30,47,47,True
5740,25,2023-02-05,53,53,True
5741,25,2023-02-08,9,9,True
5742,25,2023-02-10,11,11,True
5743,25,2023-02-14,39,39,True
5744,25,2023-02-16,26,26,True
5745,25,2023-02-24,12,12,True
5746,25,2023-02-26,4,4,True
5747,25,2023-02-28,11,11,True
5748,25,2023-03-03,70,70,True
5749,25,2023-03-05,23,23,True
5750,25,2023-03-06,37,37,False
5751,25,2023-03-11,27,27,False
5752,25,2023-03-12,50,50,True
5753,25,2023-03-14,28,28,True
5754,25,2023-03-16,43,43,True
5755,25,2023-03-18,65,65,False
5756,25,2023-03-21,40,40,False
5757,25,2023-03-31,21,21,True
5758,25,2023-04-03,5,2,False
5759,25,2023-04-04,11,11,True
5760,25,2023-04-05,26,26,True
5761,25,2023-04-09,27,27,True
5762,25,2023-04-12,35,35,False
5763,25,2023-04-13,76,76,True
5764,25,2023-04-14,30,30,True
5765,25,2023-04-18,49,49,True
5766,25,2023-04-24,40,40,False
5767,25,2023-04-27,24,20,False
5768,25,2023-04-30,35,35,True
5769,25,2023-05-01,49,10,False
5770,25,2023-05-05,22,22,True
5771,25,2023-05-06,48,37,False
5772,25,2023-05-07,42,42,True
5773,25,2023-05-08,14,14,True
5774,25,2023-05-12,113,113,True
5775,25,2023-05-16,42,42,True
5776,25,2023-05-19,45,45,True
5777,25,2023-05-20,43,21,False
5778,25,2023-05-21,21,21,True
5779,25,2023-05-22,40,29,False
5780,25,2023-05-23,21,21,False
5781,25,2023-05-25,24,24,True
5782,25,2023-05-27,48,48,True
5783,25,2023-05-31,49,49,True
5784,25,2023-06-02,23,23,True
5785,25,2023-06-04,19,19,True
5786,25,2023-06-06,78,78,False
5787,25,2023-06-07,17,17,True
5788,25,2023-06-11,50,50,False
5789,25,2023-06-12,13,13,True
5790,25,2023-06-14,3,3,True
5791,25,2023-06-18,23,23,False
5792,25,2023-06-20,1,1,False
5793,25,2023-06-21,11,9,False
5794,25,2023-06-22,23,23,False
5795,25,2023-06-25,33,33,True
5796,25,2023-06-29,3,3,True
5797,25,2023-07-05,10,10,True
5798,25,2023-07-06,29,29,False
5799,25,2023-07-07,35,10,False
5800,25,2023-07-08,3,3,False
5801,25,2023-07-09,42,42,True
5802,25,2023-07-10,46,46,True
5803,25,2023-07-11,32,32,False
5804,25,2023-07-12,37,37,True
5805,25,2023-07-14,5,5,True
5806,25,2023-07-24,39,39,True
5807,25,2023-07-25,56,56,False
5808,25,2023-07-26,1,1,True
5809,25,2023-08-04,117,117,False
5810,25,2023-08-06,49,49,True
5811,25,2023-08-07,57,57,False
5812,25,2023-08-09,18,18,True
5813,25,2023-08-11,35,35,True
5814,25,2023-08-14,18,18,False
5815,25,2023-08-16,7,2,False
5816,25,2023-08-20,49,49,True
5817,25,2023-08-23,9,9,False
5818,25,2023-08-30,44,44,True
5819,25,2023-09-03,20,20,False
5820,25,2023-09-04,4,4,True
5821,25,2023-09-06,24,24,True
5822,25,2023-09-07,42,29,False
5823,25,2023-09-08,47,47,False
5824,25,2023-09-09,38,38,True
5825,25,2023-09-10,10,10,False
5826,25,2023-09-14,51,51,False
5827,25,2023-09-17,3,3,True
5828,25,2023-09-22,78,78,True
5829,25,2023-09-23,12,12,True
5830,25,2023-09-24,15,15,True
5831,25,2023-09-26,41,41,True
5832,25,2023-09-27,47,47,True
5833,25,2023-09-29,45,45,False
5834,25,2023-10-07,30,30,True
5835,25,2023-10-08,12,12,True
5836,25,2023-10-12,41,41,True
5837,25,2023-10-13,12,12,True
5838,25,2023-10-14,7,7,True
5839,25,2023-10-16,56,56,True
5840,25,2023-10-21,30,30,True
5841,25,2023-10-30,49,49,True
5842,25,2023-11-06,25,25,True
5843,25,2023-11-12,35,35,False
5844,25,2023-11-13,48,48,True
5845,25,2023-11-14,32,32,True
5846,25,2023-11-16,1,1,True
5847,25,2023-11-17,39,39,False
5848,25,2023-11-18,48,48,False
5849,25,2023-11-19,34,34,True
5850,25,2023-11-25,33,33,True
5851,25,2023-11-29,5,5,True
5852,25,2023-11-30,36,36,True
5853,25,2023-12-03,44,44,True
5854,25,2023-12-09,35,35,True
5855,25,2023-12-12,21,21,True
5856,25,2023-12-15,21,21,True
5857,25,2023-12-17,76,76,False
5858,25,2023-12-21,16,16,True
5859,25,2023-12-22,1,1,False
5860,25,2023-12-23,37,37,True
5861,25,2023-12-25,46,46,False
5862,25,2023-12-26,30,30,False
5863,25,2023-12-30,35,35,True
5864,25,2024-01-03,12,12,False
5865,25,2024-01-07,14,5,False
5866,25,2024-01-13,36,36,True
5867,25,2024-01-17,17,17,True
5868,25,2024-01-18,51,51,False
5869,25,2024-01-21,32,32,False
5870,25,2024-01-26,23,23,True
5871,25,2024-01-31,11,11,True
5872,25,2024-02-02,81,78,False
5873,25,2024-02-11,8,8,True
5874,25,2024-02-13,55,55,False
5875,25,2024-02-16,22,22,True
5876,25,2024-02-19,10,10,True
5877,25,2024-02-22,42,42,False
5878,25,2024-03-07,33,33,False
5879,25,2024-03-08,38,38,True
5880,25,2024-03-09,40,40,True
5881,25,2024-03-12,10,10,True
5882,25,2024-03-13,34,34,False
5883,25,2024-03-17,23,23,True
5884,25,2024-03-19,35,35,True
5885,25,2024-03-23,39,39,False
5886,25,2024-03-26,3,3,True
5887,25,2024-03-29,43,43,False
5888,25,2024-04-02,26,26,False
5889,25,2024-04-10,18,18,True
5890,25,2024-04-12,44,38,False
5891,25,2024-04-14,28,28,True
5892,25,2024-04-15,61,61,True
5893,25,2024-04-20,1,1,True
5894,25,2024-04-29,23,23,True
5895,25,2024-05-02,28,28,False
5896,25,2024-05-03,1,1,True
5897,25,2024-05-08,10,10,False
5898,25,2024-05-13,39,39,True
5899,25,2024-05-14,35,35,True
5900,25,2024-05-17,48,48,True
5901,25,2024-05-27,47,47,True
5902,25,2024-05-29,17,17,True
5903,25,2024-06-01,30,30,True
5904,25,2024-06-10,1,1,False
5905,25,2024-06-11,39,39,True
5906,25,2024-06-12,33,33,True
5907,25,2024-06-13,22,8,False
5908,25,2024-06-14,5,5,False
5909,25,2024-06-18,26,26,True
5910,25,2024-06-19,12,12,False
5911,25,2024-06-20,32,32,True
5912,25,2024-06-21,48,48,True
5913,25,2024-06-23,34,34,True
5914,25,2024-06-24,42,42,False
5915,25,2024-06-29,8,8,False
5916,25,2024-07-01,2,2,False
5917,25,2024-07-05,22,22,True
5918,25,2024-07-08,4,4,True
5919,25,2024-07-09,24,24,True
5920,25,2024-07-10,3,3,True
5921,25,2024-07-12,41,41,True
5922,25,2024-07-16,6,6,True
5923,25,2024-07-17,23,23,True
5924,25,2024-07-20,40,40,True
5925,25,2024-07-26,10,10,True
5926,25,2024-07-31,17,17,False
5927,25,2024-08-04,72,65,False
5928,25,2024-08-07,17,17,True
5929,25,2024-08-08,17,4,False
5930,25,2024-08-13,30,30,True
5931,25,2024-08-14,5,5,True
5932,25,2024-08-15,43,43,True
5933,25,2024-08-22,43,43,False
5934,25,2024-08-25,57,57,False
5935,25,2024-08-29,19,19,True
5936,25,2024-08-31,16,16,True
5937,25,2024-09-08,44,28,False
5938,25,2024-09-15,35,35,True
5939,25,2024-09-19,37,37,False
5940,25,2024-09-21,45,45,False
5941,25,2024-09-23,46,46,True
5942,25,2024-09-27,31,31,True
5943,25,2024-09-30,4,4,True
5944,25,2024-10-01,48,48,True
5945,25,2024-10-04,3,3,False
5946,25,2024-10-08,18,18,False
5947,25,2024-10-10,20,20,True
5948,25,2024-10-11,29,29,True
5949,25,2024-10-14,34,34,True
5950,25,2024-10-16,33,33,True
5951,25,2024-10-17,42,17,False
5952,25,2024-10-19,31,31,True
5953,25,2024-10-22,28,28,True
5954,25,2024-10-24,42,42,True
5955,25,2024-10-25,7,7,True
5956,25,2024-10-26,49,38,False
5957,25,2024-10-29,10,10,True
5958,25,2024-11-05,29,27,False
5959,25,2024-11-09,28,28,True
5960,25,2024-11-10,13,13,True
5961,25,2024-11-11,4,4,True
5962,25,2024-11-14,4,4,False
5963,25,2024-11-18,39,39,True
5964,25,2024-11-20,29,29,False
5965,25,2024-11-21,20,20,True
5966,25,2024-11-24,67,67,True
5967,25,2024-11-25,49,49,True
5968,25,2024-11-29,79,79,True
5969,25,2024-11-30,13,12,False
5970,25,2024-12-06,30,30,True
5971,25,2024-12-11,49,49,False
5972,25,2024-12-16,11,11,True
5973,26,2022-12-22,35,35,True
5974,26,2022-12-23,14,14,True
5975,26,2022-12-27,50,50,True
5976,26,2022-12-29,13,13,False
5977,26,2023-01-01,40,40,True
5978,26,2023-01-02,42,42,False
5979,26,2023-01-03,38,38,True
5980,26,2023-01-05,27,27,True
5981,26,2023-01-08,26,26,True
5982,26,2023-01-09,37,37,True
5983,26,2023-01-10,38,38,True
5984,26,2023-01-14,1,1,False
5985,26,2023-01-15,28,28,True
5986,26,2023-01-18,37,37,True
5987,26,2023-01-19,6,6,False
5988,26,2023-01-20,33,33,True
5989,26,2023-01-21,29,29,True
5990,26,2023-01-22,9,9,True
5991,26,2023-01-23,9,9,True
5992,26,2023-01-24,34,34,True
5993,26,2023-01-25,20,20,False
5994,26,2023-01-27,40,40,False
5995,26,2023-01-30,12,12,True
5996,26,2023-02-01,46,46,True
5997,26,2023-02-08,38,38,True
5998,26,2023-02-15,16,16,True
5999,26,2023-02-17,46,46,True
6000,26,2023-02-25,44,44,True
6001,26,2023-03-02,6,6,True
6002,26,2023-03-03,24,24,True
6003,26,2023-03-06,102,102,True
6004,26,2023-03-14,6,6,True
6005,26,2023-03-22,13,13,True
6006,26,2023-03-24,23,23,False
6007,26,2023-03-25,18,18,True
6008,26,2023-03-28,33,33,True
6009,26,2023-03-31,30,30,True
6010,26,2023-04-03,36,36,True
6011,26,2023-04-05,10,10,True
6012,26,2023-04-06,16,16,True
6013,26,2023-04-10,41,41,False
6014,26,2023-04-12,16,16,True
6015,26,2023-04-14,33,33,True
6016,26,2023-04-15,36,36,True
6017,26,2023-04-19,11,11,True
6018,26,2023-04-21,26,26,False
6019,26,2023-04-26,23,23,True
6020,26,2023-04-28,31,31,False
6021,26,2023-04-29,44,44,True
6022,26,2023-05-02,10,10,True
6023,26,2023-05-06,7,7,True
6024,26,2023-05-07,40,40,False
6025,26,2023-05-09,42,42,True
6026,26,2023-05-11,3,3,True
6027,26,2023-05-17,12,12,True
6028,26,2023-06-02,50,47,False
6029,26,2023-06-06,41,41,True
6030,26,2023-06-10,20,20,False
6031,26,2023-06-14,23,23,True
6032,26,2023-06-24,16,16,True
6033,26,2023-06-27,25,25,True
6034,26,2023-07-02,9,9,True
6035,26,2023-07-10,7,7,True
6036,26,2023-07-17,36,6,False
6037,26,2023-07-24,53,53,False
6038,26,2023-07-28,58,52,False
6039,26,2023-07-29,30,30,True
6040,26,2023-07-31,39,39,False
6041,26,2023-08-01,86,86,False
6042,26,2023-08-03,48,48,True
6043,26,2023-08-08,46,46,True
6044,26,2023-08-11,37,37,True
6045,26,2023-08-14,16,16,True
6046,26,2023-08-16,33,33,True
6047,26,2023-08-19,14,14,False
6048,26,2023-08-23,30,30,True
6049,26,2023-08-31,2,0,False
6050,26,2023-09-02,30,30,False
6051,26,2023-09-03,48,39,False
6052,26,2023-09-13,95,95,True
6053,26,2023-09-14,13,13,True
6054,26,2023-09-21,8,8,False
6055,26,2023-09-23,4,4,False
6056,26,2023-09-27,45,45,True
6057,26,2023-09-28,89,89,True
6058,26,2023-10-01,15,15,True
6059,26,2023-10-05,25,25,False
6060,26,2023-10-06,17,17,True
6061,26,2023-10-11,49,49,True
6062,26,2023-10-13,38,38,False
6063,26,2023-10-16,7,7,False
6064,26,2023-10-18,48,48,True
6065,26,2023-10-19,72,72,True
6066,26,2023-10-21,6,6,True
6067,26,2023-10-22,38,38,True
6068,26,2023-10-27,27,24,False
6069,26,2023-10-29,61,61,True
6070,26,2023-11-05,40,40,True
6071,26,2023-11-10,26,26,True
6072,26,2023-11-13,46,46,True
6073,26,2023-11-15,26,26,True
6074,26,2023-11-16,52,30,False
6075,26,2023-11-17,49,49,True
6076,26,2023-11-19,7,7,False
6077,26,2023-11-25,42,42,True
6078,26,2023-12-02,4,4,False
6079,26,2023-12-03,27,27,True
6080,26,2023-12-10,12,12,True
6081,26,2023-12-16,9,9,False
6082,26,2023-12-17,10,10,True
6083,26,2023-12-18,24,24,False
6084,26,2023-12-20,37,37,True
6085,26,2023-12-21,31,31,True
6086,26,2023-12-26,40,40,True
6087,26,2023-12-27,98,98,True
6088,26,2023-12-31,20,20,False
6089,26,2024-01-06,18,18,True
6090,26,2024-01-08,9,9,True
6091,26,2024-01-11,22,6,False
6092,26,2024-01-14,68,55,False
6093,26,2024-01-15,15,15,True
6094,26,2024-01-22,48,39,False
6095,26,2024-01-24,17,17,True
6096,26,2024-01-26,31,31,False
6097,26,2024-02-04,9,9,True
6098,26,2024-02-05,51,51,True
6099,26,2024-02-07,43,43,False
6100,26,2024-02-08,32,32,True
6101,26,2024-02-09,77,77,True
6102,26,2024-02-13,29,8,False
6103,26,2024-02-14,22,22,True
6104,26,2024-02-19,31,31,True
6105,26,2024-02-25,38,38,True
6106,26,2024-02-27,30,30,True
6107,26,2024-02-28,7,7,True
6108,26,2024-03-06,66,66,False
6109,26,2024-03-08,27,27,True
6110,26,2024-03-16,25,25,False
6111,26,2024-03-17,43,43,False
6112,26,2024-03-20,12,6,False
6113,26,2024-03-23,42,42,True
6114,26,2024-03-26,48,48,True
6115,26,2024-03-27,45,45,False
6116,26,2024-03-31,49,49,True
6117,26,2024-04-09,43,43,True
6118,26,2024-04-10,50,50,True
6119,26,2024-04-15,10,4,False
6120,26,2024-04-23,75,75,True
6121,26,2024-04-24,31,31,True
6122,26,2024-05-04,4,4,True
6123,26,2024-05-06,3,3,True
6124,26,2024-05-08,24,24,False
6125,26,2024-05-20,2,2,False
6126,26,2024-05-28,26,26,True
6127,26,2024-05-29,17,17,True
6128,26,2024-05-31,16,16,True
6129,26,2024-06-05,57,57,True
6130,26,2024-06-12,44,44,False
6131,26,2024-06-15,46,46,True
6132,26,2024-06-17,17,17,True
6133,26,2024-06-18,37,37,True
6134,26,2024-06-21,10,10,True
6135,26,2024-06-24,12,12,True
6136,26,2024-06-25,32,32,True
6137,26,2024-06-27,32,32,True
6138,26,2024-06-29,38,38,False
6139,26,2024-07-04,57,57,False
6140,26,2024-07-06,13,13,False
6141,26,2024-07-12,23,23,True
6142,26,2024-07-15,25,25,True
6143,26,2024-07-16,22,22,True
6144,26,2024-07-20,27,27,True
6145,26,2024-07-21,30,30,False
6146,26,2024-07-24,5,5,True
6147,26,2024-07-27,19,19,True
6148,26,2024-07-30,29,29,True
6149,26,2024-08-02,77,77,True
6150,26,2024-08-06,28,28,False
6151,26,2024-08-07,51,51,True
6152,26,2024-08-11,37,37,True
6153,26,2024-08-12,10,10,False
6154,26,2024-08-13,100,100,True
6155,26,2024-08-14,21,21,True
6156,26,2024-08-15,20,20,False
6157,26,2024-08-16,15,15,False
6158,26,2024-08-18,29,29,True
6159,26,2024-08-20,10,10,True
6160,26,2024-08-21,16,16,False
6161,26,2024-08-29,44,44,False
6162,26,2024-08-30,26,26,True
6163,26,2024-08-31,33,33,True
6164,26,2024-09-02,45,45,True
6165,26,2024-09-03,29,29,True
6166,26,2024-09-04,33,33,True
6167,26,2024-09-05,46,46,True
6168,26,2024-09-06,44,44,False
6169,26,2024-09-09,25,25,True
6170,26,2024-09-11,5,5,True
6171,26,2024-09-13,49,49,True
6172,26,2024-09-19,11,11,True
6173,26,2024-09-20,50,50,True
6174,26,2024-09-21,9,9,True
6175,26,2024-09-25,50,50,False
6176,26,2024-09-26,41,41,True
6177,26,2024-10-03,19,19,True
6178,26,2024-10-04,16,16,True
6179,26,2024-10-06,1,1,True
6180,26,2024-10-14,47,47,False
6181,26,2024-10-15,42,42,True
6182,26,2024-10-16,4,4,True
6183,26,2024-10-20,30,30,True
6184,26,2024-10-24,13,13,True
6185,26,2024-10-26,8,8,False
6186,26,2024-10-27,57,57,False
6187,26,2024-11-05,30,30,False
6188,26,2024-11-06,42,42,True
6189,26,2024-11-11,16,10,False
6190,26,2024-11-14,38,38,True
6191,26,2024-11-22,14,14,True
6192,26,2024-11-26,17,17,True
6193,26,2024-12-11,49,49,False
6194,26,2024-12-19,33,33,True
6195,26,2024-12-21,39,39,True
6196,27,2022-12-22,18,18,True
6197,27,2022-12-24,9,9,True
6198,27,2022-12-26,60,60,True
6199,27,2022-12-28,19,19,True
6200,27,2022-12-29,57,38,False
6201,27,2023-01-08,47,47,False
6202,27,2023-01-11,49,49,True
6203,27,2023-01-13,29,29,True
6204,27,2023-01-14,135,90,False
6205,27,2023-01-16,45,45,True
6206,27,2023-01-17,70,70,True
6207,27,2023-01-19,3,3,False
6208,27,2023-01-23,34,34,False
6209,27,2023-01-26,29,29,True
6210,27,2023-01-28,14,14,False
6211,27,2023-01-30,30,30,True
6212,27,2023-02-04,1,1,True
6213,27,2023-02-14,99,93,False
6214,27,2023-02-17,6,6,True
6215,27,2023-02-20,47,47,True
6216,27,2023-02-23,29,29,False
6217,27,2023-02-24,19,19,True
6218,27,2023-02-25,27,27,True
6219,27,2023-03-06,39,39,True
6220,27,2023-03-13,5,5,True
6221,27,2023-03-16,32,32,True
6222,27,2023-03-27,45,45,True
6223,27,2023-04-07,7,7,True
6224,27,2023-04-08,23,23,False
6225,27,2023-04-15,34,34,True
6226,27,2023-04-20,32,32,True
6227,27,2023-04-27,97,97,False
6228,27,2023-04-29,15,15,False
6229,27,2023-05-01,46,46,True
6230,27,2023-05-08,45,45,False
6231,27,2023-05-09,50,50,False
6232,27,2023-05-11,5,5,False
6233,27,2023-05-12,50,50,False
6234,27,2023-05-16,32,32,True
6235,27,2023-05-20,65,65,False
6236,27,2023-05-22,47,47,True
6237,27,2023-05-28,44,44,True
6238,27,2023-05-30,42,42,True
6239,27,2023-06-01,45,45,True
6240,27,2023-06-05,9,9,True
6241,27,2023-06-07,72,72,True
6242,27,2023-06-11,8,8,False
6243,27,2023-06-15,43,43,False
6244,27,2023-06-18,25,25,True
6245,27,2023-06-23,46,46,False
6246,27,2023-06-25,21,21,False
6247,27,2023-06-28,3,3,True
6248,27,2023-07-03,34,34,True
6249,27,2023-07-04,47,47,False
